transaction_id,account_number,customer_id,amount,currency,payment_method,payment_type,transaction_date,country,city,merchant_name,status
TXN202505121228,ACC33458271,CUST319434232672019315853838748738262672179,2839.4,EGP,CreditCard,Subscription,2025-05-12T11:42:20Z,USA,New York,Netflix,Completed
TXN202505121229,ACC70424234,CUST156667368166506187303467525406068165666,1259.9,EGP,PayPal,Subscription,2025-05-12T11:42:25Z,UAE,Dubai,DigitalStore,Completed
TXN202505121230,ACC44629271,CUST333620176210831104726327721148833975179,4096.04,EUR,DebitCard,Mobile Payment,2025-05-12T11:42:30Z,Germany,Berlin,DigitalStore,Cancelled
TXN202505121231,ACC23145699,CUST9239261441678578408195247017541709530,2233.93,AED,Cash,Mobile Payment,2025-05-12T11:42:35Z,Germany,Berlin,Carrefour,Cancelled
TXN202505121232,ACC76748649,CUST37648854355278832597147570063541047850,3400.36,AED,PayPal,Online Purchase,2025-05-12T11:42:40Z,Egypt,Cairo,Amazon,Pending
TXN202505121233,ACC92893715,CUST97389664224579445837239780102615940489,1140.01,EUR,PayPal,Online Purchase,2025-05-12T11:42:45Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202505121234,ACC41595345,CUST116440271693478247105885777280870577689,3569.27,AED,PayPal,Subscription,2025-05-12T11:42:50Z,USA,New York,Apple,Completed
TXN202505121235,ACC97679404,CUST333620176210831104726327721148833975179,1205.33,USD,DebitCard,Mobile Payment,2025-05-12T11:42:55Z,Egypt,Cairo,Apple,Completed
TXN202505121236,ACC68622319,CUST21206049796923637804850517816520600783,4445.33,AED,CreditCard,Mobile Payment,2025-05-12T11:43:00Z,Germany,Berlin,Amazon,Pending
TXN202505121237,ACC85277190,CUST210123648779073545445627310068117696078,2160.41,AED,DebitCard,POS,2025-05-12T11:43:05Z,UAE,Dubai,DigitalStore,Pending
TXN202505121238,ACC32660680,CUST15402238544151701151244992274655444397,1389.34,EUR,PayPal,POS,2025-05-12T11:43:10Z,USA,New York,Amazon,Cancelled
TXN202505121239,ACC76278185,CUST116440271693478247105885777280870577689,255.23,EGP,CreditCard,Mobile Payment,2025-05-12T11:43:15Z,Egypt,Cairo,DigitalStore,Completed
TXN202505121240,ACC94460490,CUST333620176210831104726327721148833975179,4150.64,AED,CreditCard,Mobile Payment,2025-05-12T11:43:20Z,UAE,Dubai,eBay,Cancelled
TXN202505121241,ACC80454874,CUST287753791850555959581663569643061928701,3758.12,AED,PayPal,POS,2025-05-12T11:43:25Z,USA,New York,eBay,Cancelled
TXN202505121242,ACC21011634,CUST22660954202803716029333238196805966345,4480.94,USD,DebitCard,Subscription,2025-05-12T11:43:30Z,UAE,Dubai,Netflix,Cancelled
TXN202505121243,ACC56569398,CUST333620176210831104726327721148833975179,2518.65,EUR,CreditCard,Subscription,2025-05-12T11:43:35Z,Egypt,Cairo,Netflix,Pending
TXN202505121244,ACC71467521,CUST291663900939964335384248672688566369703,2264.48,AED,PayPal,Subscription,2025-05-12T11:43:40Z,Egypt,Cairo,Amazon,Completed
TXN202505121245,ACC85374448,CUST333620176210831104726327721148833975179,2642.42,EUR,CreditCard,POS,2025-05-12T11:43:45Z,USA,New York,QuickBuy,Cancelled
TXN202505121246,ACC71161419,CUST319434232672019315853838748738262672179,2401.21,EGP,CreditCard,Subscription,2025-05-12T11:43:50Z,Germany,Berlin,Apple,Cancelled
TXN202505121247,ACC75089880,CUST140273705531473532802205298502630970919,520.18,EUR,DebitCard,Mobile Payment,2025-05-12T11:43:55Z,Egypt,Cairo,eBay,Pending
TXN202505121248,ACC89842766,CUST260499653260454752860000947065854541795,2867.77,EGP,DebitCard,Online Purchase,2025-05-12T11:44:00Z,USA,New York,Walmart,Completed
TXN202505121249,ACC37974563,CUST89219390567230209452347506632527624121,2349.74,EUR,PayPal,Mobile Payment,2025-05-12T11:44:05Z,UAE,Dubai,Apple,Completed
TXN202505121250,ACC18177237,CUST333620176210831104726327721148833975179,836.87,EGP,Cash,Subscription,2025-05-12T11:44:10Z,USA,New York,DigitalStore,Cancelled
TXN202505121251,ACC59157767,CUST119574784304005297251506055636020828763,4095.96,EUR,DebitCard,Online Purchase,2025-05-12T11:44:15Z,USA,New York,Apple,Cancelled
TXN202505121252,ACC82873399,CUST148271803503420219596300862710675606674,2011.64,EGP,Cash,Mobile Payment,2025-05-12T11:44:20Z,USA,New York,eBay,Pending
TXN202505121253,ACC17927270,CUST238521612287154569893422242780588377278,972.19,EGP,DebitCard,Subscription,2025-05-12T11:44:25Z,Egypt,Cairo,Netflix,Completed
TXN202505121254,ACC78302584,CUST287753791850555959581663569643061928701,2797.02,USD,CreditCard,Mobile Payment,2025-05-12T11:44:30Z,Egypt,Cairo,eBay,Completed
TXN202505121255,ACC62701511,CUST333620176210831104726327721148833975179,4263.17,EGP,DebitCard,Subscription,2025-05-12T11:44:35Z,USA,New York,DigitalStore,Cancelled
TXN202505121256,ACC29325268,CUST312045130248503331834344715503641743137,2381.96,USD,Cash,Subscription,2025-05-12T11:44:40Z,UAE,Dubai,Carrefour,Cancelled
TXN202505121257,ACC95604842,CUST191557693096568346874556711957682067208,2202.73,USD,Cash,Mobile Payment,2025-05-12T11:44:45Z,Germany,Berlin,DigitalStore,Cancelled
TXN202505121258,ACC61720641,CUST66195368643600922931139585519760053693,4559.0,EUR,CreditCard,Online Purchase,2025-05-12T11:44:50Z,Germany,Berlin,Netflix,Cancelled
TXN202505121259,ACC66957423,CUST145079308697599631407650434537195698016,1364.32,EGP,Cash,Online Purchase,2025-05-12T11:44:55Z,Germany,Berlin,Carrefour,Cancelled
TXN202505121260,ACC51122889,CUST333620176210831104726327721148833975179,1916.27,AED,Cash,Online Purchase,2025-05-12T11:45:00Z,Germany,Berlin,eBay,Completed
TXN202505121261,ACC89096275,CUST157646704410325706591379063078425588882,4571.85,AED,Cash,Online Purchase,2025-05-12T11:45:05Z,Germany,Berlin,DigitalStore,Cancelled
TXN202505121262,ACC22210438,CUST9239261441678578408195247017541709530,2881.83,EUR,CreditCard,Mobile Payment,2025-05-12T11:45:10Z,USA,New York,Amazon,Completed
TXN202505121263,ACC35793175,CUST145695418537027669833973675160682427362,243.57,EUR,PayPal,Online Purchase,2025-05-12T11:45:15Z,Germany,Berlin,DigitalStore,Completed
TXN202505121264,ACC72093415,CUST177434496909907153512899724883019450242,747.5,AED,CreditCard,Subscription,2025-05-12T11:45:20Z,Germany,Berlin,eBay,Pending
TXN202505121265,ACC65477916,CUST333620176210831104726327721148833975179,3757.49,USD,CreditCard,Online Purchase,2025-05-12T11:45:25Z,Egypt,Cairo,eBay,Cancelled
TXN202505121266,ACC51948731,CUST106819613324283388710350164975174872386,55.29,USD,CreditCard,Subscription,2025-05-12T11:45:30Z,Egypt,Cairo,Amazon,Pending
TXN202505121267,ACC33763679,CUST260891525990560878853783872790128971588,3557.46,EUR,CreditCard,Subscription,2025-05-12T11:45:35Z,UAE,Dubai,eBay,Cancelled
TXN202505121268,ACC22399138,CUST21206049796923637804850517816520600783,1339.55,EUR,Cash,Mobile Payment,2025-05-12T11:45:40Z,Germany,Berlin,Carrefour,Cancelled
TXN202505121269,ACC53921713,CUST87738211661428123554186732600783757434,284.27,USD,PayPal,Mobile Payment,2025-05-12T11:45:45Z,Egypt,Cairo,Netflix,Cancelled
TXN202505121270,ACC46009991,CUST333620176210831104726327721148833975179,3087.82,AED,PayPal,Online Purchase,2025-05-12T11:45:50Z,Egypt,Cairo,DigitalStore,Cancelled
TXN202505121271,ACC94266100,CUST177445190175516559848478784793203750290,293.49,EGP,PayPal,Online Purchase,2025-05-12T11:45:55Z,Germany,Berlin,QuickBuy,Pending
TXN202505121272,ACC48489788,CUST206708710558444052801231888525906734704,218.83,AED,DebitCard,POS,2025-05-12T11:46:00Z,USA,New York,eBay,Cancelled
TXN202505121273,ACC22622910,CUST287753791850555959581663569643061928701,1277.75,USD,DebitCard,Subscription,2025-05-12T11:46:05Z,USA,New York,Apple,Pending
TXN202505121274,ACC66132580,CUST145695418537027669833973675160682427362,655.22,EUR,DebitCard,Subscription,2025-05-12T11:46:10Z,Egypt,Cairo,eBay,Pending
TXN202505121275,ACC34550280,CUST333620176210831104726327721148833975179,3635.92,AED,DebitCard,Mobile Payment,2025-05-12T11:46:15Z,USA,New York,Amazon,Completed
TXN202505121276,ACC65195564,CUST177445190175516559848478784793203750290,765.85,EUR,CreditCard,Subscription,2025-05-12T11:46:20Z,USA,New York,DigitalStore,Pending
TXN202505121277,ACC43532365,CUST108797526598747512783267850161782056358,186.82,USD,PayPal,Mobile Payment,2025-05-12T11:46:25Z,Germany,Berlin,Walmart,Completed
TXN202505121278,ACC45337014,CUST23201754423621628719094765351501962484,1091.3,EUR,DebitCard,POS,2025-05-12T11:46:30Z,Egypt,Cairo,DigitalStore,Completed
TXN202505121279,ACC82047293,CUST204035186640687617275739630027624436383,3973.29,AED,PayPal,Subscription,2025-05-12T11:46:35Z,Egypt,Cairo,DigitalStore,Completed
TXN202505121280,ACC59539016,CUST333620176210831104726327721148833975179,4333.74,USD,DebitCard,Online Purchase,2025-05-12T11:46:40Z,Germany,Berlin,QuickBuy,Completed
TXN202505121281,ACC75816091,CUST252139722657156600486057353112915947890,3684.2,EUR,DebitCard,POS,2025-05-12T11:46:45Z,UAE,Dubai,Walmart,Pending
TXN202505121282,ACC60703469,CUST207558164342069761625056452032065322398,1434.24,AED,Cash,POS,2025-05-12T11:46:50Z,Germany,Berlin,eBay,Completed
TXN202505121283,ACC22138918,CUST287753791850555959581663569643061928701,2991.88,EGP,PayPal,POS,2025-05-12T11:46:55Z,Egypt,Cairo,Walmart,Completed
TXN202505121284,ACC51687102,CUST2640165874394549407959613996352405467,375.43,EGP,CreditCard,Online Purchase,2025-05-12T11:47:00Z,USA,New York,eBay,Cancelled
TXN202505121285,ACC68877880,CUST333620176210831104726327721148833975179,1718.9,EGP,PayPal,Mobile Payment,2025-05-12T11:47:05Z,Egypt,Cairo,Carrefour,Cancelled
TXN202505121286,ACC83929380,CUST71721635929854501763915523594004081546,4819.2,EUR,CreditCard,Online Purchase,2025-05-12T11:47:10Z,Egypt,Cairo,Walmart,Pending
TXN202505121287,ACC48308734,CUST293976141921993353649939699050996614504,4953.53,USD,CreditCard,POS,2025-05-12T11:47:15Z,Germany,Berlin,DigitalStore,Cancelled
TXN202505121288,ACC23106596,CUST148135616557918275025078558754371163233,4436.98,USD,Cash,Online Purchase,2025-05-12T11:47:20Z,USA,New York,QuickBuy,Pending
TXN202505121289,ACC67458548,CUST87738211661428123554186732600783757434,3834.22,EUR,Cash,Online Purchase,2025-05-12T11:47:25Z,Germany,Berlin,Walmart,Completed
TXN202505121290,ACC27759701,CUST333620176210831104726327721148833975179,4386.52,AED,PayPal,Mobile Payment,2025-05-12T11:47:30Z,Egypt,Cairo,Carrefour,Pending
TXN202505121291,ACC81969222,CUST76421846101488282090214538248780900232,531.4,EUR,CreditCard,POS,2025-05-12T11:47:35Z,UAE,Dubai,Carrefour,Completed
TXN202505121292,ACC52621621,CUST204733682863161541988890127078319978055,3971.09,AED,PayPal,Online Purchase,2025-05-12T11:47:40Z,UAE,Dubai,QuickBuy,Completed
TXN202505121293,ACC48819680,CUST333620176210831104726327721148833975179,1185.22,EUR,Cash,Online Purchase,2025-05-12T11:47:45Z,Egypt,Cairo,DigitalStore,Completed
TXN202505121294,ACC28914747,CUST238521612287154569893422242780588377278,899.3,EGP,DebitCard,Subscription,2025-05-12T11:47:50Z,USA,New York,Carrefour,Completed
TXN202505121295,ACC15341329,CUST333620176210831104726327721148833975179,139.95,EGP,DebitCard,Online Purchase,2025-05-12T11:47:55Z,USA,New York,Amazon,Completed
TXN202505121296,ACC74602678,CUST97389664224579445837239780102615940489,4913.75,EGP,DebitCard,Subscription,2025-05-12T11:48:00Z,Egypt,Cairo,Netflix,Completed
TXN202505121297,ACC22523669,CUST119574784304005297251506055636020828763,3687.67,AED,Cash,POS,2025-05-12T11:48:05Z,UAE,Dubai,Carrefour,Completed
TXN202505121298,ACC88426643,CUST285577197567938366664530353289552912178,1677.21,EUR,CreditCard,Online Purchase,2025-05-12T11:48:10Z,Germany,Berlin,Carrefour,Pending
TXN202505121299,ACC94247460,CUST81095253971700136411423583414220162216,11.5,AED,CreditCard,Online Purchase,2025-05-12T11:48:15Z,Egypt,Cairo,QuickBuy,Pending
TXN202505121300,ACC52697146,CUST333620176210831104726327721148833975179,852.11,EGP,Cash,POS,2025-05-12T11:48:20Z,Germany,Berlin,Apple,Completed
TXN202505121301,ACC53816405,CUST133263605557874012913875461868819084666,1046.86,USD,PayPal,Mobile Payment,2025-05-12T11:48:25Z,Egypt,Cairo,eBay,Pending
TXN202505121302,ACC70971933,CUST71559236905655398519693496149321816170,2157.55,EUR,CreditCard,Subscription,2025-05-12T11:48:30Z,Egypt,Cairo,DigitalStore,Completed
TXN202505121303,ACC61095934,CUST55220227691302535928925695635644080196,52.2,AED,CreditCard,POS,2025-05-12T11:48:35Z,UAE,Dubai,Walmart,Pending
TXN202505121304,ACC40498772,CUST203154267856057247687781308205181354977,4261.19,USD,PayPal,Mobile Payment,2025-05-12T11:48:40Z,UAE,Dubai,Netflix,Cancelled
TXN202505121305,ACC78103265,CUST333620176210831104726327721148833975179,2741.3,USD,PayPal,Online Purchase,2025-05-12T11:48:45Z,Germany,Berlin,QuickBuy,Completed
TXN202505121306,ACC63468034,CUST106819613324283388710350164975174872386,108.39,USD,DebitCard,Online Purchase,2025-05-12T11:48:50Z,Germany,Berlin,Netflix,Completed
TXN202505121307,ACC85053025,CUST145695418537027669833973675160682427362,2333.76,USD,DebitCard,Mobile Payment,2025-05-12T11:48:55Z,USA,New York,Carrefour,Cancelled
TXN202505121308,ACC53066117,CUST115699183046934657894175437146802234190,1901.74,EUR,DebitCard,Mobile Payment,2025-05-12T11:49:00Z,USA,New York,DigitalStore,Cancelled
TXN202505121309,ACC92064289,CUST285577197567938366664530353289552912178,3221.87,EUR,Cash,POS,2025-05-12T11:49:05Z,Germany,Berlin,DigitalStore,Pending
TXN202505121310,ACC39000819,CUST333620176210831104726327721148833975179,4035.39,EUR,PayPal,Subscription,2025-05-12T11:49:10Z,Egypt,Cairo,DigitalStore,Completed
TXN202505121311,ACC46959578,CUST89219390567230209452347506632527624121,2680.33,EUR,CreditCard,Online Purchase,2025-05-12T11:49:15Z,Germany,Berlin,Walmart,Cancelled
TXN202505121312,ACC34713194,CUST156667368166506187303467525406068165666,1501.21,EUR,CreditCard,Online Purchase,2025-05-12T11:49:20Z,Egypt,Cairo,QuickBuy,Completed
TXN202505121313,ACC16822656,CUST302121690154058639640490758534015123874,1862.9,EGP,CreditCard,POS,2025-05-12T11:49:25Z,UAE,Dubai,Carrefour,Cancelled
TXN202505121314,ACC66148366,CUST326603577279946535672249054627595603334,3687.14,EUR,Cash,Online Purchase,2025-05-12T11:49:30Z,UAE,Dubai,eBay,Completed
TXN202505121315,ACC48373464,CUST333620176210831104726327721148833975179,4155.68,EUR,CreditCard,Online Purchase,2025-05-12T11:49:35Z,Egypt,Cairo,eBay,Pending
TXN202505121316,ACC96683382,CUST87546352583299792015146190499418144852,2970.62,USD,PayPal,Mobile Payment,2025-05-12T11:49:40Z,Germany,Berlin,Amazon,Pending
TXN202505121317,ACC58128061,CUST9239261441678578408195247017541709530,1141.24,AED,CreditCard,Subscription,2025-05-12T11:49:45Z,Germany,Berlin,Walmart,Completed
TXN202505121318,ACC37764649,CUST285577197567938366664530353289552912178,3036.72,AED,DebitCard,Online Purchase,2025-05-12T11:49:50Z,Egypt,Cairo,Netflix,Pending
TXN202505121319,ACC66539870,CUST214146896750716037904103224137095538942,4386.79,EGP,DebitCard,Subscription,2025-05-12T11:49:55Z,Egypt,Cairo,Amazon,Completed
TXN202505121320,ACC60129709,CUST333620176210831104726327721148833975179,2652.28,USD,DebitCard,Subscription,2025-05-12T11:50:00Z,Egypt,Cairo,Walmart,Cancelled
TXN202505121321,ACC57069854,CUST203154267856057247687781308205181354977,3216.94,AED,DebitCard,Mobile Payment,2025-05-12T11:50:05Z,Egypt,Cairo,eBay,Cancelled
TXN202505121322,ACC47235746,CUST210123648779073545445627310068117696078,2447.75,EUR,DebitCard,Mobile Payment,2025-05-12T11:50:10Z,USA,New York,QuickBuy,Cancelled
TXN202505121323,ACC32306917,CUST55220227691302535928925695635644080196,2315.74,EGP,Cash,Subscription,2025-05-12T11:50:15Z,UAE,Dubai,eBay,Pending
TXN202505121324,ACC26856509,CUST302121690154058639640490758534015123874,4905.17,EGP,PayPal,Online Purchase,2025-05-12T11:50:20Z,Egypt,Cairo,Apple,Cancelled
TXN202505121325,ACC61233004,CUST333620176210831104726327721148833975179,3904.06,USD,DebitCard,Online Purchase,2025-05-12T11:50:25Z,Germany,Berlin,Amazon,Completed
TXN202505121326,ACC48865591,CUST2640165874394549407959613996352405467,2938.37,EGP,PayPal,POS,2025-05-12T11:50:30Z,USA,New York,Apple,Pending
TXN202505121327,ACC52889577,CUST281043743609155484461478328966609972141,2345.08,USD,Cash,Mobile Payment,2025-05-12T11:50:35Z,Germany,Berlin,Walmart,Pending
TXN202505121328,ACC14492982,CUST15402238544151701151244992274655444397,545.31,USD,PayPal,Online Purchase,2025-05-12T11:50:40Z,Germany,Berlin,Apple,Pending
TXN202505121329,ACC24405842,CUST326603577279946535672249054627595603334,2395.75,USD,PayPal,Subscription,2025-05-12T11:50:45Z,Germany,Berlin,DigitalStore,Completed
TXN202505121330,ACC60180889,CUST333620176210831104726327721148833975179,1010.41,EUR,PayPal,Subscription,2025-05-12T11:50:50Z,Egypt,Cairo,DigitalStore,Pending
TXN202505121331,ACC80471462,CUST64865140672940579043102388613281800489,2360.79,EGP,PayPal,Mobile Payment,2025-05-12T11:50:55Z,USA,New York,DigitalStore,Pending
TXN202505121332,ACC50295469,CUST293976141921993353649939699050996614504,1150.2,USD,PayPal,Mobile Payment,2025-05-12T11:51:00Z,USA,New York,Amazon,Completed
TXN202505121333,ACC65185006,CUST238521612287154569893422242780588377278,3783.26,USD,CreditCard,POS,2025-05-12T11:51:05Z,UAE,Dubai,Carrefour,Completed
TXN202505121334,ACC35113093,CUST259345764183809141806830443925360135351,1494.86,EUR,CreditCard,Subscription,2025-05-12T11:51:10Z,Egypt,Cairo,DigitalStore,Completed
TXN202505121335,ACC13931719,CUST333620176210831104726327721148833975179,132.6,USD,DebitCard,POS,2025-05-12T11:51:15Z,Egypt,Cairo,DigitalStore,Completed
TXN202505121336,ACC29783463,CUST203154267856057247687781308205181354977,246.67,EUR,PayPal,POS,2025-05-12T11:51:20Z,USA,New York,Amazon,Cancelled
TXN202505121337,ACC73997876,CUST150324534233565489927357671979486316476,4959.22,EUR,PayPal,Subscription,2025-05-12T11:51:25Z,USA,New York,DigitalStore,Completed
TXN202505121338,ACC75738614,CUST108797526598747512783267850161782056358,3629.4,EUR,DebitCard,Subscription,2025-05-12T11:51:30Z,Germany,Berlin,Netflix,Cancelled
TXN202505121339,ACC59143260,CUST252139722657156600486057353112915947890,693.66,USD,CreditCard,POS,2025-05-12T11:51:35Z,UAE,Dubai,Carrefour,Pending
TXN202505121340,ACC55992093,CUST333620176210831104726327721148833975179,2326.98,EGP,Cash,POS,2025-05-12T11:51:40Z,Egypt,Cairo,Apple,Cancelled
TXN202505121341,ACC16575495,CUST71559236905655398519693496149321816170,1570.03,AED,DebitCard,Mobile Payment,2025-05-12T11:51:45Z,UAE,Dubai,eBay,Cancelled
TXN202505121342,ACC49679912,CUST97389664224579445837239780102615940489,1983.33,EUR,CreditCard,Online Purchase,2025-05-12T11:51:50Z,Germany,Berlin,Walmart,Completed
TXN202505121343,ACC71960864,CUST76421846101488282090214538248780900232,363.75,EGP,PayPal,Mobile Payment,2025-05-12T11:51:55Z,UAE,Dubai,QuickBuy,Completed
TXN202505121344,ACC87707718,CUST328831569523420234198124080826549887988,1427.2,EGP,CreditCard,Online Purchase,2025-05-12T11:52:00Z,UAE,Dubai,Walmart,Completed
TXN202505121345,ACC14607086,CUST333620176210831104726327721148833975179,4363.45,USD,DebitCard,Online Purchase,2025-05-12T11:52:05Z,Egypt,Cairo,Apple,Completed
TXN202505121346,ACC73316032,CUST262760059733763092305714585656477329356,63.32,EUR,Cash,POS,2025-05-12T11:52:10Z,USA,New York,Walmart,Pending
TXN202505121347,ACC87469367,CUST98256440308571642624304518051978189163,363.2,EUR,DebitCard,Mobile Payment,2025-05-12T11:52:15Z,Egypt,Cairo,Walmart,Cancelled
TXN202505121348,ACC38515045,CUST276618191429411533671052247728782911863,2436.77,AED,CreditCard,Subscription,2025-05-12T11:52:20Z,Germany,Berlin,QuickBuy,Pending
TXN202505121349,ACC95945544,CUST252139722657156600486057353112915947890,2934.75,EGP,Cash,Subscription,2025-05-12T11:52:25Z,UAE,Dubai,Walmart,Completed
TXN202505121350,ACC46889621,CUST333620176210831104726327721148833975179,1336.11,EUR,Cash,POS,2025-05-12T11:52:30Z,Egypt,Cairo,QuickBuy,Pending
TXN202505121351,ACC31923282,CUST89219390567230209452347506632527624121,4575.06,EUR,DebitCard,Mobile Payment,2025-05-12T11:52:35Z,Egypt,Cairo,DigitalStore,Pending
TXN202505121352,ACC34623605,CUST150324534233565489927357671979486316476,4219.85,EUR,PayPal,Subscription,2025-05-12T11:52:40Z,UAE,Dubai,eBay,Cancelled
TXN202505121353,ACC51762836,CUST319434232672019315853838748738262672179,2705.85,USD,PayPal,Subscription,2025-05-12T11:52:45Z,Germany,Berlin,QuickBuy,Completed
TXN202505121354,ACC64023618,CUST47022733794238672543640327092072202710,3143.56,AED,CreditCard,Mobile Payment,2025-05-12T11:52:50Z,USA,New York,Netflix,Completed
